0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,3
0,0,0,0,0,0,0,0,12,13,13,13,13,5,10,10
0,0,0,0,8,8,8,8,8,12,12,12,12,9,9,9
0,0,0,0,13,13,13,13,13,1,1,1,1,1,1,1
0,0,14,14,14,14,14,14,9,9,9,10,10,5,2,1
1,1,9,9,9,9,9,9,9,3,3,3,3,3,3,3
1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11
1,1,15,15,15,15,15,15,15,15,15,15,15,15,15,5
1,12,10,10,10,10,10,10,10,10,14,14,14,14,14,14
1,1,1,1,13,13,13,13,13,13,4,11,11,11,11,11
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,6,6,6,8,8,0,0,13,13
2,10,10,10,10,10,10,3,3,3,3,3,3,3,3,4
2,2,2,2,2,3,3,3,3,3,3,3,3,3,13,13
2,2,2,10,10,11,11,11,1,1,1,1,1,8,8,13
3,8,8,8,8,8,8,8,8,5,5,5,5,5,8,8
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,0,0,0,0,0,0,0,2,2,2,2,2,2,2
3,3,4,13,13,4,4,4,4,4,4,0,0,0,0,0
3,3,1,1,1,1,1,2,2,2,2,12,12,12,12,12
4,10,10,10,15,15,15,15,15,15,15,3,3,3,3,3
4,4,0,0,0,0,0,0,3,2,2,2,2,2,2,2
4,4,4,4,2,2,2,2,2,2,2,13,3,3,3,3
4,4,4,4,4,4,4,2,2,7,7,7,7,7,7,5
4,1,1,14,14,14,14,12,12,12,12,12,12,12,12,15
5,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6
5,13,13,13,1,1,0,0,0,0,10,10,10,10,10,10
5,5,5,5,5,5,5,5,5,5,5,5,14,14,14,14
5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,13
5,13,13,13,13,9,9,9,9,9,9,9,9,14,2,2
6,6,6,6,6,8,13,8,8,8,8,8,8,4,13,0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,10,10,10,10,10,10,10,10
6,6,6,9,9,9,9,9,9,9,9,9,9,2,2,9
6,6,6,6,5,8,8,8,8,8,11,11,11,4,4,4
7,7,9,9,9,15,15,15,15,15,15,15,12,12,14,14
7,7,7,7,11,11,11,11,11,11,11,11,11,11,11,2
7,7,7,7,9,3,3,3,0,0,5,5,5,5,0,0
7,7,7,7,7,7,7,7,7,7,7,10,10,10,10,10
7,7,7,7,7,2,12,12,12,12,12,12,12,12,12,12
8,8,8,8,15,15,10,11,11,5,5,5,5,5,5,12
8,15,15,15,12,12,12,12,12,12,5,5,5,5,5,5
8,0,0,0,0,7,7,7,7,7,7,7,11,11,11,11
8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,7
8,8,8,8,8,10,10,10,11,11,11,11,11,11,11,11
9,9,9,9,11,11,11,6,6,6,6,6,6,3,3,3
9,9,9,9,9,11,11,11,11,14,14,14,14,14,13,13
9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,4,4,4,4,4,13,13,6,6
10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2
10,10,10,10,10,4,4,4,8,8,8,8,8,15,15,4
10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
10,7,7,7,2,2,2,5,5,5,5,9,9,9,9,9
10,10,10,10,10,10,10,10,2,2,2,13,13,13,13,13
11,11,11,11,11,11,11,11,12,12,12,12,12,10,10,10
11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
11,11,11,11,11,11,11,11,2,2,15,15,15,15,9,14
11,11,11,11,11,5,5,12,12,9,9,5,5,5,5,5
11,11,11,11,11,7,7,7,15,15,15,10,10,10,10,10
12,12,7,7,7,7,7,7,2,2,1,15,3,14,14,14
12,1,8,8,8,11,11,11,11,1,1,1,1,1,6,6
12,12,12,12,0,0,0,0,1,1,13,13,13,13,13,13
12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12,5,5,7,7,7,7,7,7,2,2,2,2,2,2,2
13,13,13,13,2,2,2,2,3,6,0,0,4,4,12,12
13,13,13,13,9,9,9,9,9,9,12,12,12,12,12,12
13,13,13,13,13,13,13,13,13,8,8,8,8,8,8,8
13,4,4,4,4,4,4,6,6,6,6,6,6,6,2,11
13,7,7,7,7,7,15,15,15,15,15,15,15,3,3,3
14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4
14,11,11,11,11,11,11,13,3,3,3,1,1,1,1,1
14,14,14,5,5,5,15,15,15,15,15,15,15,15,15,15
14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,14,14,10,10,10,5,4,4,4,4,4,10,10,10,10
15,15,15,15,10,5,3,3,3,3,1,1,1,1,1,13
15,13,13,6,6,6,6,6,6,1,1,1,1,1,1,1
15,15,15,7,7,7,7,7,7,7,7,7,7,7,7,7
15,9,6,6,6,6,6,6,6,6,6,6,6,6,8,8
15,6,6,6,6,6,6,14,14,11,11,8,8,8,8,7
