0,0,0,0,0,0,0,0,0,10,14,7,7,7,7,7
0,0,0,10,9,9,9,9,4,4,4,4,4,4,4,4
0,1,1,12,12,12,9,9,9,14,14,14,14,14,12,12
0,0,0,6,6,6,6,6,6,2,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,1,1,1,8,6,6,6
0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0,0,0,0,0,0,0,0,8,8,8,8,9,9,9,9
0,14,14,14,14,14,14,4,4,4,9,9,9,9,1,1
0,0,8,8,8,8,8,8,8,4,4,4,4,4,4,5
0,0,0,3,15,15,15,15,15,15,15,15,15,5,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,14,15,15,15,9,9,9,9,9,9,9,5,15,15,15
0,0,0,0,0,0,12,12,12,12,12,12,12,12,8,8
0,0,0,0,0,0,0,6,11,2,2,2,2,2,7,7
0,12,7,7,7,7,10,10,10,10,10,10,10,10,10,10
0,10,10,10,10,10,10,10,10,10,10,10,10,2,2,2
0,0,0,0,0,0,0,0,0,9,9,10,6,12,12,12
0,15,10,10,10,10,10,13,13,13,13,13,13,13,7,14
0,0,15,10,9,9,9,9,9,10,10,10,10,10,10,10
0,0,0,0,0,0,0,2,2,2,2,2,2,10,10,10
0,10,10,10,10,10,10,10,10,8,14,14,14,14,14,14
0,7,7,7,7,7,7,7,7,7,8,12,11,11,12,12
0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,3,3,15,15,15,15,15,15,6,6,2,11,11,11,11
0,0,0,0,15,15,15,15,12,14,14,14,14,12,12,12
0,0,9,9,9,9,9,9,9,9,9,9,9,12,2,2
0,0,0,0,0,15,15,15,6,6,6,6,6,6,6,6
0,15,15,15,15,15,15,15,15,15,15,15,1,1,1,1
0,0,2,2,2,2,6,6,10,10,10,10,10,10,10,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
0,0,0,7,7,7,7,13,13,11,11,11,11,11,11,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12
0,0,0,0,0,9,9,9,8,8,8,8,8,8,8,8
0,0,0,9,11,11,11,11,11,11,11,11,11,11,11,8
0,0,0,0,0,0,0,0,0,12,12,12,15,11,12,12
0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12
0,0,11,11,9,3,8,8,8,8,8,8,8,8,8,8
0,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5
0,0,0,0,0,0,0,0,9,2,2,2,6,6,6,6
0,0,0,0,0,0,0,14,14,7,7,7,15,15,15,15
0,0,0,6,6,2,2,2,2,2,11,11,11,11,11,1
0,0,0,12,12,12,2,2,2,2,3,3,3,3,3,3
0,0,0,0,15,7,7,7,7,7,7,7,7,7,7,7
0,0,0,1,1,1,1,1,9,7,7,7,7,7,7,7
0,10,10,10,10,10,7,4,4,4,4,4,4,4,4,4
0,14,14,14,14,14,14,13,8,8,8,8,8,8,3,1
1,1,15,15,15,15,15,15,15,15,15,15,15,15,15,15
1,13,13,13,15,7,7,7,7,7,7,7,7,11,11,11
1,1,1,1,12,12,12,12,12,12,12,15,15,15,15,15
1,15,5,5,5,5,5,5,5,5,5,6,6,11,11,11
1,1,1,10,10,10,10,10,10,10,10,10,9,15,15,15
1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,0,12,12,12,12,12,7,7,11,2,2,2
1,1,1,11,11,11,11,11,11,11,11,11,11,2,2,2
1,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6
1,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,13,14,14,14
1,1,1,1,1,0,0,0,10,10,10,11,11,3,3,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1,8,8,8,8,8,8,8,8,8,8,15,15,15,5,5
1,1,15,4,6,6,6,6,6,6,6,6,6,6,6,6
1,1,1,1,1,8,8,12,12,14,14,14,12,12,12,12
1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5
1,1,1,15,15,8,6,6,15,15,15,14,14,8,8,8
1,1,1,6,6,6,6,6,6,6,8,7,14,14,14,14
1,1,1,1,14,14,8,8,8,8,8,8,8,8,8,8
1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9
1,1,1,1,1,14,14,14,14,14,14,9,9,9,9,9
1,1,1,1,1,12,12,8,8,8,8,8,8,6,6,6
1,1,1,1,1,8,8,12,12,12,12,12,12,12,12,12
1,1,1,5,5,5,5,5,5,5,6,6,6,6,6,6
1,1,1,1,1,1,5,4,4,11,11,11,12,11,11,11
1,1,2,2,2,2,14,14,14,14,14,14,12,12,12,12
